,base,ftune,ftunernd
8472,5.0,4.8192897,5.3484454
8473,5.0,8.377285,4.891037
8474,5.0,7.8052607,4.891037
8475,5.0,8.874225,4.891037
8476,5.0,6.8212485,4.8294415
8477,5.0,8.824532,4.852148
8478,5.0,6.282554,4.891037
8479,5.0,7.0398874,4.891037
8480,5.0,8.377285,4.891037
8481,5.0,6.1489162,4.8371716
8482,5.0,7.077943,4.891037
8483,5.0,8.377285,4.891037
8484,5.0,8.874225,4.891037
8485,5.0,8.377285,4.891037
8486,5.0,5.413603,4.9807105
8487,5.0,8.377285,4.891037
8488,5.0,8.049671,4.891037
8489,5.0,8.874225,4.891037
8490,5.0,8.921501,4.948523
8491,5.0,7.8052607,4.891037
8492,5.0,7.9951143,4.8724003
8493,5.0,8.874225,4.891037
8494,5.0,8.874225,4.891037
8495,5.0,7.8052607,4.891037
8496,5.0,7.8052607,4.891037
8497,5.0,5.6713815,4.818351
8498,5.0,8.377285,4.891037
8499,5.0,8.874225,4.891037
8500,5.0,7.580238,4.891037
8501,5.0,8.049671,4.891037
8502,5.0,8.874225,4.891037
8503,5.0,8.049671,4.891037
8504,5.0,6.2234483,4.708481
8505,5.0,8.874225,4.891037
8506,5.0,8.874225,4.891037
8507,5.0,4.9567657,4.8304486
8508,5.0,8.01349,4.876221
8509,5.0,7.790409,4.8788333
8510,5.0,6.0157037,4.9663873
8511,5.0,8.377285,4.891037
8512,5.0,6.065768,4.669675
8513,5.0,8.377285,4.891037
8514,5.0,7.250229,5.283487
8515,5.0,8.874225,4.891037
8516,5.0,8.874225,4.891037
8517,5.0,5.1300616,4.4747734
8518,5.0,8.049671,4.891037
8519,5.0,8.377285,4.891037
8520,5.0,6.540372,4.891037
8521,5.0,8.874225,4.891037
8522,5.0,8.874225,4.891037
8523,5.0,8.058505,4.897591
8524,5.0,8.049671,4.891037
8525,5.0,7.123333,4.552477
8526,5.0,2.921463,4.4639587
8527,5.0,8.375307,4.8915577
8528,5.0,7.447336,4.891037
8529,5.0,6.9568133,4.645512
8530,5.0,7.077943,4.891037
8531,5.0,8.874225,4.891037
8532,5.0,7.090355,4.8659387
8533,5.0,6.286485,4.8457975
8534,5.0,6.0245476,4.76333
8535,5.0,6.479592,4.8547153
8536,5.0,6.5971045,4.9744906
8537,5.0,8.049671,4.891037
8538,5.0,8.874225,4.891037
8539,5.0,8.874225,4.891037
8540,5.0,8.377285,4.891037
8541,5.0,6.735124,4.9498634
8542,5.0,6.001714,4.87616
8543,5.0,4.725137,4.747769
8544,5.0,6.428951,4.891037
8545,5.0,8.874225,4.891037
8546,5.0,8.377285,4.891037
8547,5.0,9.089837,4.9920797
8548,5.0,8.377285,4.891037
8549,5.0,8.377285,4.891037
8550,5.0,6.264885,4.9405
8551,5.0,8.280117,4.859163
8552,5.0,8.084382,4.912871
8553,5.0,6.7314143,4.7152357
8554,5.0,7.3542666,4.915354
8555,5.0,7.077943,4.891037
8556,5.0,6.343098,5.1022243
8557,5.0,8.377285,4.891037
8558,5.0,8.049671,4.891037
8559,5.0,7.308042,4.891034
8560,5.0,8.874225,4.891037
8561,5.0,5.903219,4.9082227
8562,5.0,7.0030994,4.890969
8563,5.0,7.447336,4.891037
8564,5.0,6.3901577,4.8401093
8565,5.0,8.36908,4.892569
8566,5.0,8.87279,4.891037
8567,5.0,8.874225,4.891037
8568,5.0,8.35028,4.8679466
8569,5.0,7.8052607,4.891037
8570,5.0,8.049671,4.891037
8571,5.0,5.899125,4.7593784
8572,5.0,8.874225,4.865912
8573,5.0,5.575067,5.031845
8574,5.0,7.609944,4.891037
8575,5.0,8.874225,4.891037
8576,5.0,6.6388116,4.83191
8577,5.0,5.896984,4.965409
8578,5.0,7.8052607,4.891037
8579,5.0,6.4921784,4.7862897
8580,5.0,8.874225,4.891037
8581,5.0,6.7837787,4.782657
8582,5.0,8.807929,4.891037
8583,5.0,4.910526,4.596748
8584,5.0,8.377285,4.891037
8585,5.0,4.599125,4.887501
8586,5.0,6.4993973,4.949038
8587,5.0,4.772787,4.7375064
8588,5.0,4.43687,4.227592
8589,5.0,8.874225,4.891037
8590,5.0,6.8919454,4.891037
8591,5.0,7.8052607,4.891037
8592,5.0,8.377285,4.891037
8593,5.0,8.049671,4.891357
8594,5.0,8.377285,4.891037
8595,5.0,8.874225,4.891037
8596,5.0,3.5196118,4.8545046
8597,5.0,8.874225,4.891037
8598,5.0,8.874225,4.891037
8599,5.0,7.609944,4.891237
8600,5.0,7.983555,4.9946823
8601,5.0,6.6012974,4.891037
8602,5.0,8.874225,4.891037
8603,5.0,4.711822,4.3153462
8604,5.0,8.377285,4.891037
8605,5.0,8.874225,4.891037
8606,5.0,8.874225,4.891114
8607,5.0,8.377285,4.891037
8608,5.0,8.377285,4.891037
8609,5.0,8.874225,4.891037
8610,5.0,8.377285,4.891037
8611,5.0,7.8432393,4.908109
8612,5.0,8.377851,4.891037
8613,5.0,8.742568,4.7613797
8614,5.0,8.377285,4.891037
8615,5.0,5.2603188,4.845185
8616,5.0,8.377285,4.891037
8617,5.0,5.8552313,4.878506
8618,5.0,6.9369125,4.741897
8619,5.0,7.8052607,4.891037
8620,5.0,7.4721212,4.7346864
8621,5.0,8.377285,4.891037
8622,5.0,4.5938525,4.5335274
8623,5.0,6.9805965,4.9183235
8624,5.0,8.874225,4.891037
8625,5.0,5.053758,4.602003
8626,5.0,4.909913,5.1606636
8627,5.0,7.447336,4.891037
8628,5.0,8.377285,4.891037
8629,5.0,6.03211,4.9821
8630,5.0,6.5207267,4.8782396
8631,5.0,3.7078252,4.5257463
8632,5.0,7.1862335,4.891028
8633,5.0,8.377285,4.891037
8634,5.0,5.9034653,5.005646
8635,5.0,6.9805093,4.891037
8636,5.0,5.871163,4.765453
8637,5.0,4.5833015,4.790018
8638,5.0,5.2278266,4.9821315
8639,5.0,5.1372848,4.3933635
8640,5.0,6.9832234,4.891067
8641,5.0,6.5715632,4.9107137
8642,5.0,8.376858,4.8807793
8643,5.0,8.377285,4.891037
8644,5.0,8.874225,4.891037
8645,5.0,7.8052607,4.891037
8646,5.0,6.4878073,4.9651556
8647,5.0,8.049671,4.891037
8648,5.0,7.966767,4.869081
8649,5.0,8.049671,4.891037
8650,5.0,8.049671,4.891037
8651,5.0,7.4471755,4.8907166
8652,5.0,8.874225,4.891037
8653,5.0,6.5160036,4.7298207
8654,5.0,7.998354,4.8789873
8655,5.0,7.609944,4.891037
8656,5.0,6.445104,5.020446
8657,5.0,8.874225,4.891037
8658,5.0,6.1594963,4.869541
8659,5.0,8.377285,4.891037
8660,5.0,8.874225,4.891037
8661,5.0,5.984622,4.8369193
8662,5.0,7.8052607,4.891037
8663,5.0,7.7891316,4.831587
8664,5.0,7.626776,4.905458
8665,5.0,8.506606,4.9591703
8666,5.0,8.377285,4.891037
8667,5.0,7.17644,5.0877514
8668,5.0,7.609944,4.891037
8669,5.0,7.8052607,4.891037
8670,5.0,6.4830713,4.891037
8671,5.0,7.282009,5.0912323
8672,5.0,8.377285,4.891037
8673,5.0,8.377285,4.891037
8674,5.0,8.874225,4.891037
8675,5.0,5.7787514,4.967789
8676,5.0,7.609944,4.891037
8677,5.0,6.4239683,4.7780643
8678,5.0,6.8107624,4.891037
8679,5.0,5.1277633,4.73064
8680,5.0,8.377285,4.891037
8681,5.0,7.077943,4.891037
8682,5.0,8.816606,4.858052
8683,5.0,7.493794,4.8566966
8684,5.0,6.880727,4.891037
8685,5.0,6.9037967,4.8318605
8686,5.0,4.9652305,4.908074
8687,5.0,8.049671,4.891037
8688,5.0,8.377285,4.891037
8689,5.0,6.968493,4.7093344
8690,5.0,8.874225,4.891037
8691,5.0,8.874225,4.891037
8692,5.0,8.874225,4.891037
8693,5.0,8.373769,4.891037
8694,5.0,5.6961355,4.7846575
8695,5.0,8.874225,4.891037
8696,5.0,7.2185307,4.841494
8697,5.0,7.7365737,4.8114758
8698,5.0,8.874225,4.891037
8699,5.0,8.874225,4.891037
8700,5.0,7.21902,4.7707133
8701,5.0,8.116709,4.673945
8702,5.0,8.874225,4.891037
8703,5.0,8.377285,4.891037
8704,5.0,7.785578,4.8456674
8705,5.0,6.8389387,4.938701
8706,5.0,8.813527,4.8113723
8707,5.0,7.779628,4.810304
8708,5.0,6.7273927,5.001105
8709,5.0,7.0012565,4.8164444
8710,5.0,7.160148,4.9250355
8711,5.0,8.874225,4.891037
8712,5.0,8.874225,4.891037
8713,5.0,5.5221705,4.9336886
8714,5.0,7.4482813,4.8920074
8715,5.0,7.1862335,4.891037
8716,5.0,7.8052607,4.891037
8717,5.0,8.049671,4.891037
8718,5.0,8.377285,4.891037
8719,5.0,5.4099307,4.8644733
8720,5.0,7.8052607,4.891037
8721,5.0,8.377285,4.891037
8722,5.0,8.049671,4.891037
8723,5.0,7.8052607,4.891037
8724,5.0,8.377285,4.891037
8725,5.0,8.049671,4.891037
8726,5.0,3.8020685,4.7864456
8727,5.0,8.377285,4.891037
8728,5.0,6.227071,4.922936
8729,5.0,7.8052607,4.891037
8730,5.0,8.874225,4.891037
8731,5.0,8.3558235,4.902609
8732,5.0,8.874225,4.891037
8733,5.0,6.131246,4.8045707
8734,5.0,8.377285,4.891037
8735,5.0,4.311843,4.6434956
8736,5.0,7.314752,4.8375316
8737,5.0,8.049671,4.891037
8738,5.0,7.2824073,5.3779483
8739,5.0,6.282554,4.891037
8740,5.0,7.8052607,4.891037
8741,5.0,8.874225,4.891037
8742,5.0,8.377285,4.891037
8743,5.0,6.0471396,4.8155293
8744,5.0,4.4255333,5.0232954
8745,5.0,7.275368,4.729528
8746,5.0,8.377285,4.891037
8747,5.0,7.1862335,4.891037
8748,5.0,5.6385736,4.9090714
8749,5.0,7.609944,4.891037
8750,5.0,1.8248478,3.377576
8751,5.0,8.049671,4.891037
8752,5.0,2.590495,4.5396247
8753,5.0,8.377285,4.891037
8754,5.0,8.377285,4.891037
8755,5.0,8.874225,4.891037
8756,5.0,6.8511147,5.0237713
8757,5.0,8.874225,4.891037
8758,5.0,6.282554,4.891037
8759,5.0,7.9905534,4.8536735
8760,5.0,4.63801,4.789195
8761,5.0,5.4225097,4.7201476
8762,5.0,8.874225,4.891037
8763,5.0,4.23398,4.3647976
8764,5.0,7.447336,4.891037
8765,5.0,7.103898,4.7885637
8766,5.0,7.6809273,4.921092
8767,5.0,6.422133,4.9424677
8768,5.0,8.874225,4.891037
8769,5.0,8.874225,4.891037
8770,5.0,8.377285,4.891037
8771,5.0,7.447271,4.873747
8772,5.0,8.874225,4.891037
8773,5.0,8.874225,4.891037
8774,5.0,8.049671,4.891037
8775,5.0,8.377285,4.891037
8776,5.0,5.9345417,4.865103
8777,5.0,8.874225,4.891037
8778,5.0,8.874225,4.891037
8779,5.0,5.686034,4.806562
8780,5.0,8.874225,4.891037
8781,5.0,7.349142,4.9423456
8782,5.0,7.9761276,4.8085427
8783,5.0,6.8458133,4.8276486
8784,5.0,6.238749,4.885529
8785,5.0,7.447336,4.891037
8786,5.0,8.049671,4.891037
8787,5.0,7.447336,4.891037
8788,5.0,8.377285,4.891037
8789,5.0,8.874225,4.827017
8790,5.0,8.874225,4.891037
8791,5.0,7.7993665,4.891037
8792,5.0,8.874225,4.891037
8793,5.0,7.3504395,4.794872
8794,5.0,8.874225,4.891037
8795,5.0,8.874225,4.891037
8796,5.0,4.734532,4.747972
8797,5.0,7.030031,4.9032993
8798,5.0,5.8192263,5.1450305
8799,5.0,8.874225,4.891037
8800,5.0,7.3697896,4.8536654
8801,5.0,6.664633,4.82014
8802,5.0,8.874225,4.891037
8803,5.0,8.874225,4.891037
8804,5.0,5.662958,4.7409983
8805,5.0,6.011375,5.0801973
8806,5.0,8.874225,4.891037
8807,5.0,8.054919,4.9405
8808,5.0,4.724043,5.1298256
8809,5.0,7.664672,5.1774554
8810,5.0,8.049671,4.891037
8811,5.0,7.6101556,4.918925
8812,5.0,8.874225,4.891037
8813,5.0,8.874225,4.891037
8814,5.0,6.165509,5.137631
8815,5.0,4.7852154,4.926844
8816,5.0,8.874225,4.891037
8817,5.0,8.874225,4.891037
8818,5.0,4.7099695,4.3945937
8819,5.0,6.540372,4.891037
8820,5.0,7.8439775,4.9996057
8821,5.0,8.874225,4.891037
8822,5.0,7.8052607,4.891037
8823,5.0,7.6114693,4.8911734
8824,5.0,8.874225,4.891037
8825,5.0,5.8947525,4.9570713
8826,5.0,8.874225,4.891037
8827,5.0,6.6192317,4.86517
8828,5.0,8.377285,4.891037
8829,5.0,8.874225,4.891037
8830,5.0,8.049671,4.8644137
8831,5.0,5.9404798,4.810756
8832,5.0,7.609944,4.891037
8833,5.0,8.377285,4.891037
8834,5.0,4.02367,5.3629246
8835,5.0,8.152861,4.7842565
8836,5.0,8.874225,4.891037
8837,5.0,8.049671,4.891037
8838,5.0,6.6222715,4.8933616
8839,5.0,7.0237646,4.7751184
8840,5.0,8.377285,4.891037
8841,5.0,8.377285,4.891037
8842,5.0,8.874301,4.918561
8843,5.0,6.5675964,4.920888
8844,5.0,6.5556135,4.845954
8845,5.0,8.327949,4.8494983
8846,5.0,4.965672,5.000957
8847,5.0,6.0580974,4.846982
8848,5.0,8.874225,4.891037
8849,5.0,6.49052,4.869793
8850,5.0,6.112947,4.844822
8851,5.0,6.4088416,5.021259
8852,5.0,7.8052607,4.891037
8853,5.0,8.874225,4.891037
8854,5.0,5.910172,4.836734
8855,5.0,8.377285,4.891037
8856,5.0,8.874225,4.891037
8857,5.0,8.874225,4.891037
8858,5.0,7.077943,4.891037
8859,5.0,8.049671,4.891037
8860,5.0,8.377285,4.891037
8861,5.0,8.377285,4.891037
8862,5.0,8.895291,4.9256406
8863,5.0,7.447336,4.891037
8864,5.0,6.9552355,4.85953
8865,5.0,4.6545343,4.8275313
8866,5.0,6.9805093,4.891037
8867,5.0,8.874225,4.891037
8868,5.0,8.932533,5.1607137
8869,5.0,6.8919454,4.891037
8870,5.0,7.097161,4.891037
8871,5.0,5.9872694,5.0147767
8872,5.0,8.874225,4.891037
8873,5.0,5.979239,4.8225904
8874,5.0,8.8674135,4.8918004
8875,5.0,7.8052607,4.891037
8876,5.0,8.377285,4.891037
8877,5.0,8.049671,4.891037
8878,5.0,8.20702,5.0241327
8879,5.0,5.246538,4.5527897
8880,5.0,8.027443,4.8948236
8881,5.0,3.5140862,4.1742606
8882,5.0,4.7832565,4.730542
8883,5.0,8.377643,4.872218
8884,5.0,7.8052607,4.8910184
8885,5.0,5.343068,4.884897
8886,5.0,8.377285,4.891037
8887,5.0,8.874225,4.891037
8888,5.0,8.377285,4.891037
8889,5.0,8.874225,4.891037
8890,5.0,8.874225,4.891037
8891,5.0,7.8052607,4.891037
8892,5.0,8.874225,4.891037
8893,5.0,7.593656,4.9066863
8894,5.0,8.049671,4.891037
8895,5.0,8.874225,4.891037
8896,5.0,8.874225,4.891037
8897,5.0,5.1680994,4.827316
8898,5.0,8.874225,4.891037
8899,5.0,5.853909,4.8955193
8900,5.0,7.308042,4.891037
8901,5.0,8.874225,4.891037
8902,5.0,8.022208,4.8904767
8903,5.0,8.049671,4.891037
8904,5.0,7.447336,4.891037
8905,5.0,4.229416,4.588207
8906,5.0,8.377285,4.891037
8907,5.0,7.609944,4.891037
8908,5.0,8.874225,4.891037
8909,5.0,7.718444,4.7617087
8910,5.0,8.377285,4.891037
8911,5.0,5.061565,4.7023377
8912,5.0,5.850242,4.891037
8913,5.0,8.874225,4.891037
8914,5.0,4.46821,4.651156
8915,5.0,8.874225,4.891037
8916,5.0,5.0616245,4.9428935
8917,5.0,6.502963,4.723688
8918,5.0,6.499193,4.891037
8919,5.0,6.7358103,4.8911104
8920,5.0,8.049671,4.891037
8921,5.0,8.377285,4.891037
8922,5.0,7.186203,4.891037
8923,5.0,8.321439,4.8389664
8924,5.0,8.874225,4.891037
8925,5.0,8.874225,4.891037
8926,5.0,7.186198,4.890544
8927,5.0,8.377285,4.891037
8928,5.0,8.874225,4.891037
8929,5.0,6.8322577,4.8710303
8930,5.0,8.874225,4.891037
8931,5.0,8.874225,4.891037
8932,5.0,8.874225,4.891037
8933,5.0,8.874225,4.891037
8934,5.0,6.735948,4.8913836
8935,5.0,8.377285,4.891037
8936,5.0,6.6995215,4.8522964
8937,5.0,6.1958656,4.891037
8938,5.0,8.377285,4.891037
8939,5.0,8.874225,4.891037
8940,5.0,4.1536264,4.7983804
8941,5.0,8.377524,4.8917084
8942,5.0,3.0116057,4.5120716
8943,5.0,8.377311,4.8910656
8944,5.0,8.377285,4.891037
8945,5.0,6.3393736,4.972617
8946,5.0,6.3922067,4.7856293
8947,5.0,7.1862335,4.891037
8948,5.0,8.874225,4.891037
8949,5.0,7.186274,4.7218194
8950,5.0,4.7994905,5.0727363
8951,5.0,8.082808,4.977652
8952,5.0,4.975528,4.846344
8953,5.0,7.4176683,4.891026
8954,5.0,5.0537167,4.8199754
8955,5.0,6.7354903,4.7136497
8956,5.0,7.609944,4.891037
8957,5.0,8.874225,4.891037
8958,5.0,8.874225,4.891037
8959,5.0,8.874225,4.891037
8960,5.0,3.910254,4.8322496
8961,5.0,8.377285,4.891037
8962,5.0,8.874225,4.891036
8963,5.0,8.874225,4.891037
8964,5.0,4.9576983,4.665823
8965,5.0,7.6120243,4.914458
8966,5.0,8.874225,4.891037
8967,5.0,7.447336,4.891037
8968,5.0,8.377285,4.891037
8969,5.0,7.609944,4.891037
8970,5.0,8.874225,4.891037
8971,5.0,6.5719223,4.9204674
8972,5.0,7.8052607,4.891037
8973,5.0,8.874225,4.891037
8974,5.0,7.8052607,4.891037
8975,5.0,8.874225,4.891037
8976,5.0,7.8052607,4.891037
8977,5.0,6.540372,4.891037
8978,5.0,8.874225,4.891037
8979,5.0,8.377285,4.891037
8980,5.0,6.9805093,4.891037
8981,5.0,8.874225,4.891037
8982,5.0,8.874225,4.891037
8983,5.0,8.874225,4.891037
8984,5.0,5.983535,4.9349785
8985,5.0,5.4082036,4.891032
8986,5.0,7.3159943,4.9615493
8987,5.0,8.874225,4.891037
8988,5.0,6.911647,4.995022
8989,5.0,8.874225,4.891037
8990,5.0,5.933339,4.891037
8991,5.0,8.376928,4.891037
8992,5.0,5.973802,4.6261983
8993,5.0,6.7929587,5.1528296
8994,5.0,7.8052607,4.891037
8995,5.0,7.9302373,5.043423
8996,5.0,7.308042,4.891037
8997,5.0,8.874225,4.891037
8998,5.0,6.3588123,4.873223
8999,5.0,6.8055577,4.976108
9000,5.0,7.609944,4.891037
9001,5.0,8.377285,4.891037
9002,5.0,7.8052607,4.891037
9003,5.0,7.224042,4.813093
9004,5.0,6.540372,4.891037
9005,5.0,8.752503,4.877668
9006,5.0,5.4874187,4.9945545
9007,5.0,6.3714037,4.5651765
9008,5.0,7.077943,4.891037
9009,5.0,8.874225,4.891037
9010,5.0,8.874225,4.891037
9011,5.0,7.308042,4.891037
9012,5.0,5.8108406,4.8481655
9013,5.0,6.5220275,5.047385
9014,5.0,6.4398108,5.115363
9015,5.0,7.5827074,4.8515224
9016,5.0,8.377285,4.9611745
9017,5.0,4.761382,4.4960017
9018,5.0,8.377285,4.891037
9019,5.0,5.4664454,5.00784
9020,5.0,6.510147,4.8912687
9021,5.0,5.4259043,4.800536
9022,5.0,7.609944,4.891037
9023,5.0,4.750377,5.1857514
9024,5.0,6.0519085,4.6236835
9025,5.0,8.1923275,4.8498006
9026,5.0,8.874225,4.891037
9027,5.0,7.834469,4.9139853
9028,5.0,8.377285,4.891037
9029,5.0,7.8052607,4.891037
9030,5.0,4.7972794,5.1146255
9031,5.0,8.874225,4.891037
9032,5.0,6.5806346,5.08667
9033,5.0,8.377285,4.891037
9034,5.0,5.6087484,5.038206
9035,5.0,6.6391153,4.895325
9036,5.0,8.874225,4.891037
9037,5.0,7.2183104,5.153269
9038,5.0,7.775272,4.861874
9039,5.0,8.874225,4.891037
9040,5.0,8.874225,4.891037
9041,5.0,7.8052607,4.891037
9042,5.0,8.0814705,4.9596505
9043,5.0,4.923698,4.783079
9044,5.0,8.874225,4.891037
9045,5.0,8.874225,4.891037
9046,5.0,8.874225,4.891037
9047,5.0,8.874225,4.891037
9048,5.0,6.0620565,4.67874
9049,5.0,8.874225,4.891037
9050,5.0,5.7672305,4.8583665
9051,5.0,5.9489217,4.8241405
9052,5.0,6.8919454,4.891037
9053,5.0,7.070116,5.09686
9054,5.0,6.3431377,4.780475
9055,5.0,6.8240023,5.0087695
9056,5.0,6.428951,4.891037
9057,5.0,8.377285,4.891037
9058,5.0,7.447336,4.891037
9059,5.0,8.874225,4.891037
9060,5.0,5.056634,4.7205415
9061,5.0,6.1162186,4.891037
9062,5.0,7.4473605,4.8925114
9063,5.0,7.8052607,4.891037
9064,5.0,8.874225,4.891037
9065,5.0,8.377285,4.891037
9066,5.0,6.3670177,4.891037
9067,5.0,7.308042,4.891037
9068,5.0,8.049671,4.891037
9069,5.0,8.377285,4.891037
9070,5.0,8.874225,4.891037
9071,5.0,7.377289,4.97719
9072,5.0,8.049671,4.891037
9073,5.0,7.5794888,4.891037
9074,5.0,6.04476,4.9084353
9075,5.0,8.874225,4.891037
9076,5.0,8.874225,4.891037
9077,5.0,7.0867662,4.8161774
9078,5.0,8.874225,4.891037
9079,5.0,8.874225,4.891037
9080,5.0,7.628,4.8117166
9081,5.0,5.4680986,4.894726
9082,5.0,7.6106253,4.901036
9083,5.0,5.938607,4.9120445
9084,5.0,6.187065,4.7415457
9085,5.0,8.049671,4.891037
9086,5.0,5.4497285,4.891037
9087,5.0,7.609944,4.891037
9088,5.0,8.058642,4.8324685
9089,5.0,8.874225,4.891037
9090,5.0,8.874225,4.891037
9091,5.0,8.811769,4.8462386
9092,5.0,8.377285,4.891037
9093,5.0,8.285949,4.8683896
9094,5.0,8.874225,4.891037
9095,5.0,7.609944,4.8787746
9096,5.0,8.878118,4.9239435
9097,5.0,8.377285,4.891037
9098,5.0,7.609768,4.891037
9099,5.0,8.377285,4.891037
9100,5.0,7.147825,4.9177704
9101,5.0,8.874225,4.891037
9102,5.0,7.447336,4.890812
9103,5.0,8.874225,4.891037
9104,5.0,8.377285,4.891037
9105,5.0,6.423789,4.9163685
9106,5.0,8.874225,4.891037
9107,5.0,5.3864512,4.7994227
9108,5.0,8.376693,4.891037
9109,5.0,4.192571,4.177166
9110,5.0,8.874225,4.891037
9111,5.0,7.9483223,4.887978
9112,5.0,8.874225,4.891037
9113,5.0,6.2232146,4.890457
9114,5.0,7.8052607,4.891037
9115,5.0,8.874225,4.891037
9116,5.0,8.377285,4.891037
9117,5.0,8.874528,4.9190807
9118,5.0,7.333672,4.9039555
9119,5.0,8.874225,4.891037
9120,5.0,7.864966,4.837446
9121,5.0,8.377285,4.891037
9122,5.0,8.874225,4.891037
9123,5.0,6.3936973,4.8711123
9124,5.0,8.049671,4.891037
9125,5.0,5.8193507,4.693779
9126,5.0,7.927751,5.0421944
9127,5.0,7.609944,4.891037
9128,5.0,8.874225,4.891037
9129,5.0,8.874225,4.891037
9130,5.0,8.874225,4.891037
9131,5.0,8.874225,4.891037
9132,5.0,8.377285,4.891037
9133,5.0,8.874225,4.891037
9134,5.0,8.874225,4.891037
9135,5.0,4.614603,4.7332287
9136,5.0,8.874225,4.891037
9137,5.0,7.8052607,4.891037
9138,5.0,8.874225,4.891037
9139,5.0,5.8597126,4.71361
9140,5.0,8.377285,4.8935146
9141,5.0,8.874225,4.891037
9142,5.0,8.377668,4.939837
9143,5.0,8.874225,4.891037
9144,5.0,8.874225,4.891037
9145,5.0,6.3013277,5.0015583
9146,5.0,8.874225,4.891037
9147,5.0,8.377285,4.891037
9148,5.0,6.5088997,5.119421
9149,5.0,7.8052607,4.891037
9150,5.0,8.877286,4.9560905
9151,5.0,5.0670094,4.913287
9152,5.0,6.2825174,4.891037
9153,5.0,8.874225,4.891037
9154,5.0,6.8107624,4.891037
9155,5.0,7.9434357,5.0071154
9156,5.0,8.874225,4.891037
9157,5.0,8.874225,4.891037
9158,5.0,8.373563,4.891024
9159,5.0,8.874225,4.891037
9160,5.0,8.874225,4.891037
9161,5.0,8.377285,4.891037
9162,5.0,6.8504677,4.961373
9163,5.0,5.6983833,4.741547
9164,5.0,8.874225,4.891037
9165,5.0,8.874225,4.891037
9166,5.0,6.4894238,4.891037
9167,5.0,6.995863,4.9636664
9168,5.0,3.4284606,4.4550695
9169,5.0,7.974799,4.7946324
9170,5.0,8.874225,4.891037
9171,5.0,8.087822,4.908109
9172,5.0,8.377285,4.891037
9173,5.0,3.697018,4.2956495
9174,5.0,8.874225,4.891037
9175,5.0,4.752614,4.754171
9176,5.0,7.4183526,4.8865886
9177,5.0,7.4231086,4.8633356
9178,5.0,8.874225,4.891037
9179,5.0,7.4125533,5.1715155
9180,5.0,7.077943,4.891037
9181,5.0,8.377285,4.891037
9182,5.0,7.308019,4.891037
9183,5.0,8.874225,4.891037
9184,5.0,8.874225,4.891037
9185,5.0,7.1171446,4.9577565
9186,5.0,8.874225,4.891037
9187,5.0,8.874225,4.891037
9188,5.0,7.8052607,4.891037
9189,5.0,6.312615,5.009098
9190,5.0,8.874225,4.891037
9191,5.0,8.874225,4.891037
9192,5.0,6.260893,4.748355
9193,5.0,8.874225,4.891037
9194,5.0,8.874225,4.891037
9195,5.0,7.447336,4.891037
9196,5.0,3.4030328,4.687189
9197,5.0,8.049671,4.891037
9198,5.0,8.377285,4.891037
9199,5.0,7.165841,4.8906374
9200,5.0,7.565215,4.863964
9201,5.0,8.874225,4.891037
9202,5.0,8.377285,4.891037
9203,5.0,7.0656567,4.891037
9204,5.0,8.377285,4.8925667
9205,5.0,7.8052607,4.891037
9206,5.0,8.874225,4.891037
9207,5.0,8.874225,4.891037
9208,5.0,7.805271,4.912586
9209,5.0,5.6899767,5.0865726
9210,5.0,8.874225,4.891037
9211,5.0,8.377285,4.891037
9212,5.0,8.181168,4.880268
9213,5.0,6.5569153,4.951507
9214,5.0,8.874225,4.891037
9215,5.0,4.0769744,5.0792084
9216,5.0,8.249611,4.825897
9217,5.0,8.874225,4.891037
9218,5.0,7.8052607,4.8734593
9219,5.0,8.874225,4.891037
9220,5.0,7.8052607,4.891037
9221,5.0,5.580629,4.0568204
9222,5.0,8.874225,4.891037
9223,5.0,8.874225,4.891037
9224,5.0,5.545063,4.628827
9225,5.0,8.049671,4.891037
9226,5.0,6.4457445,4.9037943
9227,5.0,8.874225,4.891037
9228,5.0,3.6711164,4.7386613
9229,5.0,7.7824173,4.891037
9230,5.0,8.874225,4.891037
9231,5.0,8.377285,4.891037
9232,5.0,8.377285,4.891037
9233,5.0,8.874225,4.891037
9234,5.0,6.5283513,4.868927
9235,5.0,6.9210086,4.942389
9236,5.0,8.874225,4.891037
9237,5.0,7.2720313,4.80328
9238,5.0,8.874225,4.891037
9239,5.0,6.176615,5.655316
9240,5.0,6.359497,4.9009824
9241,5.0,8.874225,4.891037
9242,5.0,4.9044194,4.7141695
9243,5.0,8.874225,4.891037
9244,5.0,8.874225,4.891037
9245,5.0,8.874245,4.8910966
9246,5.0,5.337431,5.1380982
9247,5.0,4.2143745,5.1194177
9248,5.0,4.966815,5.027062
9249,5.0,4.62992,4.8910317
9250,5.0,8.874225,4.891037
9251,5.0,8.874225,4.891037
9252,5.0,7.447336,4.891037
9253,5.0,5.3013372,5.048978
9254,5.0,8.049671,4.891037
9255,5.0,8.874225,4.891037
9256,5.0,7.1862335,4.891037
9257,5.0,7.95333,4.891037
9258,5.0,8.049671,4.891037
9259,5.0,8.874225,4.891037
9260,5.0,4.1891804,4.802557
9261,5.0,7.5190644,5.0232716
9262,5.0,8.377285,4.891037
9263,5.0,8.377285,4.891037
9264,5.0,7.487987,4.890158
9265,5.0,8.874225,4.891037
9266,5.0,6.5325937,4.8067374
9267,5.0,8.874225,4.891037
9268,5.0,5.4566426,4.8679123
